Circuit,Upstream_Equipment_Number,Upstream_Equipment_ID,Upstream_Device_Type,Downstream_Equipment_Number,Downstream_Equipment_ID,Downstream_Device_Type,Check_Type,Phase_Fault_Current_A,Phase_Upstream_Time_s,Phase_Downstream_Time_s,Phase_Margin_s,Phase_Required_Margin_s,Phase_Violation,Ground_Fault_Current_A,Ground_Upstream_Time_s,Ground_Downstream_Time_s,Ground_Margin_s,Ground_Required_Margin_s,Ground_Violation,Upstream_Phase_Pickup_A,Upstream_Phase_Curve,Upstream_Phase_TD,Upstream_Ground_Pickup_A,Upstream_Ground_Curve,Upstream_Ground_TD,Downstream_Phase_Pickup_A,Downstream_Phase_Curve,Downstream_Phase_TD,Downstream_Ground_Pickup_A,Downstream_Ground_Curve,Downstream_Ground_TD,Upstream_Total_Customers,Downstream_Total_Customers,Customers_Erroneously_Disconnected,Upstream_Device_Downstream_A_PH_cKVA,Upstream_Device_Downstream_B_PH_cKVA,Upstream_Device_Downstream_C_PH_cKVA,Upstream_Device_Total_Downstream_3PH_cKVA,Downstream_Device_Downstream_A_PH_cKVA,Downstream_Device_Downstream_B_PH_cKVA,Downstream_Device_Downstream_C_PH_cKVA,Downstream_Device_Total_Downstream_3PH_cKVA,Notes
67391201,67391201,DEFAULT_BREAKER,Breaker,1XMX15_670478630,TRIPSAVER_II_200A,TripSaver,Breaker-TripSaver,3967.0,0.0110,0.1045,-0.0935,0.2,True,3600.0,0.0158,0.1170,-0.1012,0.2,True,750.0000,121,1.0000,450.0000,102,1.0000,,TS100T,,,TS100T,,573,29,544,5786.0,5300.0,2770.0,5522.0,560.0,550.0,510.0,1230.0,
67391204,67391204,DEFAULT_BREAKER,Breaker,1E5G95_466023541,T_100A,Fuse,Breaker-Fuse,3940.0,0.0110,0.0888,-0.0778,0.0,True,3645.0,0.0158,0.1016,-0.0858,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,100T,,,100T,,1098,1,1097,8418.0,12038.0,12273.0,14026.0,848.0,833.0,833.0,2500.0,
67391204,21T4_38933287,T_25A,Fuse,21T4-1_844501068,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,567.0,0.1201,0.5462,-0.4261,0.0,True,,,,,25T,,,,,,40T,,6,2,4,65.0,0.0,0.0,0,30.0,0.0,0.0,0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38923454,K_100A,Fuse,Breaker-Fuse,4174.0,0.0110,0.0339,-0.0229,0.0,True,4003.0,0.0158,0.0358,-0.0200,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,100K,,,100K,,1098,0,1098,8418.0,12038.0,12273.0,14026.0,833.0,833.0,833.0,2500.0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38928036,K_100A,Fuse,Breaker-Fuse,4180.0,0.0110,0.0339,-0.0229,0.0,True,4013.0,0.0158,0.0357,-0.0199,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,100K,,,100K,,1098,0,1098,8418.0,12038.0,12273.0,14026.0,833.0,833.0,833.0,2500.0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38922468,K_65A,Fuse,Breaker-Fuse,3916.0,0.0110,0.0194,-0.0084,0.0,True,3606.0,0.0158,0.0209,-0.0051,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,65K,,,65K,,1098,1,1097,8418.0,12038.0,12273.0,14026.0,167.0,182.0,167.0,501.0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38919164,K_100A,Fuse,Breaker-Fuse,4169.0,0.0110,0.0340,-0.0230,0.0,True,3994.0,0.0158,0.0359,-0.0201,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,100K,,,100K,,1098,0,1098,8418.0,12038.0,12273.0,14026.0,833.0,833.0,833.0,2500.0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38932606,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,3645.0,0.0158,0.0207,-0.0049,0.0,True,,,,450.0000,102,1.0000,,,,,65K,,1098,1,1097,8418.0,12038.0,12273.0,14026.0,0.0,0.0,10.0,0,
67391204,67391204,DEFAULT_BREAKER,Breaker,38922367,K_100A,Fuse,Breaker-Fuse,4185.0,0.0110,0.0338,-0.0228,0.0,True,4022.0,0.0158,0.0356,-0.0198,0.0,True,750.0000,121,1.0000,450.0000,102,1.0000,,100K,,,100K,,1098,0,1098,8418.0,12038.0,12273.0,14026.0,833.0,833.0,833.0,2500.0,
67391204,21T22_38922651,T_40A,Fuse,2R6X44_864562898,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,456.0,0.5796,0.8646,-0.2850,0.0,True,,,,,40T,,,,,,40T,,5,3,2,85.0,0.0,0.0,0,30.0,0.0,0.0,0,
67391204,67391204,DEFAULT_BREAKER,Breaker,1MBJ22_52378671,NVSS_800A,Recloser,Breaker-Recloser,3796.0,0.0110,0.3184,-0.3074,0.2,True,3447.0,0.0158,0.3422,-0.3264,0.2,True,750.0000,121,1.0000,450.0000,102,1.0000,600.0000,U3,1.3000,360.0000,U3,2.0000,1098,1091,7,8418.0,12038.0,12273.0,14026.0,3904.0,7539.0,7739.0,575.0,
67391204,1R7G56_54564422,VPST_800A,Recloser,20T18_39010966,CMR_140A,Recloser,Recloser-Recloser,,,,,0.22,False,616.0,1.5638,2.0185,-0.4548,0.22,True,,,,260.0000,U3,1.6000,,,,280.0000,L,,686,119,567,2478.0,3088.0,6465.0,0,1742.0,0.0,0.0,0,
67401201,1F7N12_38923194,T_80A,Fuse,5R9_38925323,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1221.0,0.3085,0.3136,-0.0051,0.0,True,,,,,80T,,,,,,65T,,92,2,90,0.0,1755.0,75.0,0,0.0,25.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,28EF61_38930392,K_65A,Fuse,Breaker-Fuse,2165.0,0.0293,0.0384,-0.0092,0.0,True,1562.0,0.0668,0.0621,0.0047,0.0,False,560.0000,104,1.0000,300.0000,105,1.0000,,65K,,,65K,,692,2,690,3132.0,4691.0,5300.0,1617.0,50.0,50.0,50.0,150.0,
67401201,1F7N12_38923194,T_80A,Fuse,2LFC70_852182977,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1149.0,0.3475,0.3535,-0.0060,0.0,True,,,,,80T,,,,,,65T,,92,1,91,0.0,1755.0,75.0,0,0.0,25.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,38927695,K_65A,Fuse,Breaker-Fuse,2261.0,0.0270,0.0363,-0.0093,0.0,True,1645.0,0.0625,0.0575,0.0050,0.0,False,560.0000,104,1.0000,300.0000,105,1.0000,,65K,,,65K,,692,5,687,3132.0,4691.0,5300.0,1617.0,115.0,90.0,90.0,270.0,
67401201,38935868,K_20A,Fuse,1H8N57_540855080,K_20A,Fuse,Fuse-Fuse,,,,,0.0,False,546.0,0.0237,0.0524,-0.0287,0.0,True,,,,,20K,,,,,,20K,,4,1,3,55.0,0.0,0.0,0,25.0,0.0,0.0,0,
67401201,1F7N12_38923194,T_80A,Fuse,5R12_38921267,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1121.0,0.3647,0.3711,-0.0065,0.0,True,,,,,80T,,,,,,65T,,92,28,64,0.0,1755.0,75.0,0,0.0,550.0,0.0,0,
67401201,38935868,K_20A,Fuse,38921181,K_20A,Fuse,Fuse-Fuse,,,,,0.0,False,552.0,0.0232,0.0516,-0.0284,0.0,True,,,,,20K,,,,,,20K,,4,0,4,55.0,0.0,0.0,0,0.0,0.0,0.0,0,
67401201,5R12_38921267,T_65A,Fuse,2LFC75_852182993,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1034.0,0.2570,0.4352,-0.1782,0.0,True,,,,,65T,,,,,,65T,,28,1,27,0.0,550.0,0.0,0,0.0,25.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,1F7N12_38923194,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,1677.0,0.0609,0.2582,-0.1973,0.0,True,,,,300.0000,105,1.0000,,,,,80T,,692,92,600,3132.0,4691.0,5300.0,1617.0,0.0,1755.0,75.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,38925122,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2371.0,0.0368,0.0498,-0.0130,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,692,5,687,3132.0,4691.0,5300.0,1617.0,0.0,50.0,0.0,0,
67401201,1F7N12_38923194,T_80A,Fuse,5R2_850327972,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1507.0,0.2044,0.2074,-0.0030,0.0,True,,,,,80T,,,,,,65T,,92,1,91,0.0,1755.0,75.0,0,0.0,15.0,0.0,0,
67401201,1F7N12_38923194,T_80A,Fuse,5R7_38933676,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1260.0,0.2901,0.2948,-0.0047,0.0,True,,,,,80T,,,,,,65T,,92,1,91,0.0,1755.0,75.0,0,0.0,15.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,38932346,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2224.0,0.0410,0.0545,-0.0135,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,692,2,690,3132.0,4691.0,5300.0,1617.0,0.0,0.0,25.0,0,
67401201,1F7N12_38923194,T_80A,Fuse,5R12_38925264,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1121.0,0.3647,0.3711,-0.0065,0.0,True,,,,,80T,,,,,,65T,,92,10,82,0.0,1755.0,75.0,0,0.0,155.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,3R20_659021939,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,1997.0,0.0392,0.1875,-0.1483,0.2,True,1419.0,0.0757,0.3287,-0.2530,0.2,True,560.0000,104,1.0000,300.0000,105,1.0000,,TS80T,,,TS80T,,692,11,681,3132.0,4691.0,5300.0,1617.0,108.0,68.0,100.0,180.0,
67401201,67401201,DEFAULT_BREAKER,Breaker,1EEE67_39010491,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,1674.0,0.0611,0.4822,-0.4212,0.2,True,,,,300.0000,105,1.0000,,,,280.0000,L,,692,0,692,3132.0,4691.0,5300.0,1617.0,0.0,0.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,3R18_659021948,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,1442.0,0.0741,0.3197,-0.2456,0.2,True,,,,300.0000,105,1.0000,,,,,TS80T,,692,11,681,3132.0,4691.0,5300.0,1617.0,0.0,135.0,0.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,3R28_39010669,VPST_800A,Recloser,Breaker-Recloser,1806.0,0.0551,0.3162,-0.2612,0.2,True,1269.0,0.0875,0.5648,-0.4772,0.2,True,560.0000,104,1.0000,300.0000,105,1.0000,400.0000,U4,0.8000,280.0000,U4,1.6000,692,333,359,3132.0,4691.0,5300.0,1617.0,2475.0,2264.0,1985.0,747.0,
67401201,67401201,DEFAULT_BREAKER,Breaker,3R15_39010986,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,1487.0,0.0712,0.5619,-0.4907,0.2,True,,,,300.0000,105,1.0000,,,,280.0000,L,,692,73,619,3132.0,4691.0,5300.0,1617.0,0.0,0.0,935.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,28EF61_659021954,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,1560.0,0.0669,0.2793,-0.2124,0.2,True,,,,300.0000,105,1.0000,,,,,TS80T,,692,11,681,3132.0,4691.0,5300.0,1617.0,0.0,0.0,118.0,0,
67401201,67401201,DEFAULT_BREAKER,Breaker,3R26_39010846,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,1291.0,0.0856,0.6904,-0.6048,0.2,True,,,,300.0000,105,1.0000,,,,280.0000,L,,692,101,591,3132.0,4691.0,5300.0,1617.0,0.0,0.0,1778.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,49424099,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2452.0,0.0348,0.0476,-0.0128,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,379,1,378,842.0,3117.0,3350.0,576.0,0.0,25.0,0.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,38926367,K_65A,Fuse,Breaker-Fuse,2071.0,0.0339,0.0407,-0.0068,0.0,True,1482.0,0.0715,0.0672,0.0043,0.0,False,560.0000,104,1.0000,300.0000,105,1.0000,,65K,,,65K,,379,2,377,842.0,3117.0,3350.0,576.0,182.0,167.0,167.0,501.0,
67401202,67401202,DEFAULT_BREAKER,Breaker,38933802,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2232.0,0.0407,0.0542,-0.0135,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,379,1,378,842.0,3117.0,3350.0,576.0,0.0,25.0,0.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,C5_38917462,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2602.0,0.0315,0.1113,-0.0798,0.0,True,,,,300.0000,105,1.0000,,,,,80T,,379,20,359,842.0,3117.0,3350.0,576.0,0.0,380.0,175.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,38935932,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2178.0,0.0423,0.0561,-0.0138,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,379,7,372,842.0,3117.0,3350.0,576.0,0.0,0.0,85.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,C11_38934890,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2279.0,0.0393,0.0527,-0.0133,0.0,True,,,,300.0000,105,1.0000,,,,,80K,,379,5,374,842.0,3117.0,3350.0,576.0,0.0,50.0,0.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,38922890,K_65A,Fuse,Breaker-Fuse,2142.0,0.0298,0.0390,-0.0091,0.0,True,1548.0,0.0676,0.0630,0.0046,0.0,False,560.0000,104,1.0000,300.0000,105,1.0000,,65K,,,65K,,379,1,378,842.0,3117.0,3350.0,576.0,25.0,25.0,25.0,75.0,
67401202,67401202,DEFAULT_BREAKER,Breaker,CV8_39010653,VPSS_800A,Recloser,Breaker-Recloser,,,,,0.2,False,1496.0,0.0707,0.5507,-0.4800,0.2,True,,,,300.0000,105,1.0000,,,,310.0000,U3,1.8000,379,50,329,842.0,3117.0,3350.0,576.0,0.0,780.0,0.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,C3-1_39010593,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,2672.0,0.0302,0.3038,-0.2736,0.2,True,,,,300.0000,105,1.0000,,,,280.0000,L,,379,69,310,842.0,3117.0,3350.0,576.0,0.0,1465.0,0.0,0,
67401202,67401202,DEFAULT_BREAKER,Breaker,1LHD23_568946705,VPSS_800A,Recloser,Breaker-Recloser,,,,,0.2,False,1507.0,0.0700,0.5459,-0.4759,0.2,True,,,,300.0000,105,1.0000,,,,310.0000,U3,1.8000,379,153,226,842.0,3117.0,3350.0,576.0,0.0,0.0,2828.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,520274337,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2958.0,0.0158,0.0899,-0.0741,0.0,True,,,,400.0000,102,1.0000,,,,,80T,,1527,2,1525,7560.0,7810.0,8230.0,2595.0,0.0,50.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,411124916,K_100A,Fuse,Breaker-Fuse,3133.0,0.0110,0.0496,-0.0386,0.0,True,3223.0,0.0158,0.0474,-0.0316,0.0,True,700.0000,121,1.0000,400.0000,102,1.0000,,100K,,,100K,,1527,0,1527,7560.0,7810.0,8230.0,2595.0,0.0,0.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA14_38916830,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2018.0,0.0159,0.0423,-0.0264,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,1527,17,1510,7560.0,7810.0,8230.0,2595.0,0.0,0.0,320.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916910,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2066.0,0.0159,0.0409,-0.0250,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,1527,2,1525,7560.0,7810.0,8230.0,2595.0,0.0,0.0,30.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M41_38923436,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,1798.0,0.0160,0.2256,-0.2097,0.0,True,,,,400.0000,102,1.0000,,,,,80T,,1527,31,1496,7560.0,7810.0,8230.0,2595.0,328.0,0.0,355.0,600.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916904,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2106.0,0.0159,0.0588,-0.0429,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,1,1526,7560.0,7810.0,8230.0,2595.0,15.0,0.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916801,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2951.0,0.0158,0.0368,-0.0210,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,5,1522,7560.0,7810.0,8230.0,2595.0,0.0,0.0,50.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,2M3X32_38916785,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3265.0,0.0158,0.0320,-0.0162,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,3,1524,7560.0,7810.0,8230.0,2595.0,0.0,0.0,25.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38918818,T_80A,Fuse,Breaker-Fuse,3075.0,0.0110,0.0843,-0.0733,0.0,True,3117.0,0.0158,0.0824,-0.0666,0.0,True,700.0000,121,1.0000,400.0000,102,1.0000,,80T,,,80T,,1527,6,1521,7560.0,7810.0,8230.0,2595.0,300.0,65.0,50.0,150.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M22_38916926,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2468.0,0.0159,0.0471,-0.0313,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,4,1523,7560.0,7810.0,8230.0,2595.0,0.0,0.0,40.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38931567,K_25A,Fuse,Breaker-Fuse,,,,,0.0,False,1841.0,0.0159,0.0171,-0.0011,0.0,True,,,,400.0000,102,1.0000,,,,,25K,,1527,1,1526,7560.0,7810.0,8230.0,2595.0,0.0,0.0,75.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M41-.3_38916188,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,1794.0,0.0160,0.2266,-0.2107,0.0,True,,,,400.0000,102,1.0000,,,,,80T,,1527,9,1518,7560.0,7810.0,8230.0,2595.0,140.0,38.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M37_674549086,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,1928.0,0.0159,0.0453,-0.0294,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,1527,3,1524,7560.0,7810.0,8230.0,2595.0,0.0,0.0,62.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38923415,T_80A,Fuse,Breaker-Fuse,2598.0,0.0110,0.1116,-0.1006,0.0,True,2352.0,0.0159,0.1341,-0.1182,0.0,True,700.0000,121,1.0000,400.0000,102,1.0000,,80T,,,80T,,1527,2,1525,7560.0,7810.0,8230.0,2595.0,55.0,65.0,50.0,150.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916932,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2675.0,0.0158,0.0421,-0.0263,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,3,1524,7560.0,7810.0,8230.0,2595.0,0.0,40.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M38_38916940,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,1892.0,0.0159,0.0466,-0.0307,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,1527,1,1526,7560.0,7810.0,8230.0,2595.0,0.0,0.0,38.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38917156,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2697.0,0.0158,0.0417,-0.0258,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,9,1518,7560.0,7810.0,8230.0,2595.0,0.0,0.0,88.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38950660,K_25A,Fuse,Breaker-Fuse,2122.0,0.0120,0.0153,-0.0032,0.0,True,1743.0,0.0160,0.0178,-0.0019,0.0,True,700.0000,121,1.0000,400.0000,102,1.0000,,25K,,,25K,,1527,1,1526,7560.0,7810.0,8230.0,2595.0,50.0,50.0,50.0,150.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916791,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3216.0,0.0158,0.0326,-0.0168,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,3,1524,7560.0,7810.0,8230.0,2595.0,0.0,0.0,40.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,38916886,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2589.0,0.0158,0.0441,-0.0283,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,1527,6,1521,7560.0,7810.0,8230.0,2595.0,0.0,0.0,50.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA11_650907157,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,3402.0,0.0158,0.0949,-0.0791,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,27,1500,7560.0,7810.0,8230.0,2595.0,0.0,0.0,225.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA12_650907162,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,2513.0,0.0159,0.1354,-0.1195,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,41,1486,7560.0,7810.0,8230.0,2595.0,0.0,0.0,358.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1FDL15_520274323,L_200A,Recloser,Breaker-Recloser,,,,,0.2,False,2950.0,0.0158,0.3852,-0.3694,0.2,True,,,,400.0000,102,1.0000,,,,400.0000,L,,1527,168,1359,7560.0,7810.0,8230.0,2595.0,2132.0,0.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA13_650907167,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,2430.0,0.0159,0.1415,-0.1257,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,45,1482,7560.0,7810.0,8230.0,2595.0,0.0,0.0,520.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA16_650907184,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,1855.0,0.0159,0.2104,-0.1944,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,75,1452,7560.0,7810.0,8230.0,2595.0,0.0,0.0,815.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,1TBA15_650907178,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,1928.0,0.0159,0.1981,-0.1822,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,13,1514,7560.0,7810.0,8230.0,2595.0,0.0,0.0,150.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M27_787644210,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,2213.0,0.0159,0.1612,-0.1453,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,1527,25,1502,7560.0,7810.0,8230.0,2595.0,0.0,285.0,0.0,0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M41_39011054,L_200A,Recloser,Breaker-Recloser,,,,,0.2,False,1795.0,0.0160,0.7245,-0.7085,0.2,True,,,,400.0000,102,1.0000,,,,400.0000,L,,1527,199,1328,7560.0,7810.0,8230.0,2595.0,0.0,2600.0,0.0,600.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,27PL51_39010499,VPST_800A,Recloser,Breaker-Recloser,2096.0,0.0121,0.5596,-0.5475,0.2,True,1713.0,0.0160,0.7269,-0.7109,0.2,True,700.0000,121,1.0000,400.0000,102,1.0000,500.0000,U3,1.5000,300.0000,U2,1.8000,1527,738,789,7560.0,7810.0,8230.0,2595.0,4358.0,4468.0,3628.0,1350.0,
67411201,67411201,DEFAULT_BREAKER,Breaker,M41-.3_39010896,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,1793.0,0.0160,0.4461,-0.4302,0.2,True,,,,400.0000,102,1.0000,,,,280.0000,L,,1527,79,1448,7560.0,7810.0,8230.0,2595.0,0.0,0.0,970.0,0,
67411202,67411202,DEFAULT_BREAKER,Breaker,1TKX42_656726228,K_30A,Fuse,Breaker-Fuse,3164.0,0.0110,0.0141,-0.0031,0.0,True,3275.0,0.0158,0.0135,0.0023,0.0,False,600.0000,121,1.0000,400.0000,102,1.0000,,30K,,,30K,,464,1,463,6128.0,4844.0,3842.0,10302.5,100.0,100.0,100.0,300.0,
67411202,67411202,DEFAULT_BREAKER,Breaker,565962157,K_25A,Fuse,Breaker-Fuse,2487.0,0.0110,0.0135,-0.0025,0.0,True,2174.0,0.0159,0.0150,0.0009,0.0,False,600.0000,121,1.0000,400.0000,102,1.0000,,25K,,,25K,,464,5,459,6128.0,4844.0,3842.0,10302.5,75.0,100.0,150.0,225.0,
67411202,67411202,DEFAULT_BREAKER,Breaker,1FDL03_39084453,T_80A,Fuse,Breaker-Fuse,3036.0,0.0110,0.0861,-0.0751,0.0,True,3027.0,0.0158,0.0866,-0.0708,0.0,True,600.0000,121,1.0000,400.0000,102,1.0000,,80T,,,80T,,464,7,457,6128.0,4844.0,3842.0,10302.5,442.0,467.0,442.0,1325.0,
67411202,67411202,DEFAULT_BREAKER,Breaker,38916437,K_40A,Fuse,Breaker-Fuse,,,,,0.0,False,2193.0,0.0159,0.0218,-0.0059,0.0,True,,,,400.0000,102,1.0000,,,,,40K,,464,1,463,6128.0,4844.0,3842.0,10302.5,0.0,0.0,15.0,0,
67411202,67411202,DEFAULT_BREAKER,Breaker,2APC35_771898226,K_65A,Fuse,Breaker-Fuse,2851.0,0.0110,0.0268,-0.0158,0.0,True,2725.0,0.0158,0.0284,-0.0126,0.0,True,600.0000,121,1.0000,400.0000,102,1.0000,,65K,,,65K,,464,0,464,6128.0,4844.0,3842.0,10302.5,250.0,250.0,250.0,750.0,
67411202,67411202,DEFAULT_BREAKER,Breaker,2HKB58_789302190,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2693.0,0.0158,0.1052,-0.0893,0.0,True,,,,400.0000,102,1.0000,,,,,80T,,464,1,463,6128.0,4844.0,3842.0,10302.5,25.0,0.0,0.0,0,
67411202,67411202,DEFAULT_BREAKER,Breaker,406701960,K_80A,Fuse,Breaker-Fuse,2817.0,0.0110,0.0392,-0.0282,0.0,True,2671.0,0.0158,0.0422,-0.0264,0.0,True,600.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,464,11,453,6128.0,4844.0,3842.0,10302.5,400.0,350.0,350.0,1050.0,
67411202,67411202,DEFAULT_BREAKER,Breaker,38918780,K_80A,Fuse,Breaker-Fuse,2700.0,0.0110,0.0416,-0.0306,0.0,True,2489.0,0.0159,0.0466,-0.0307,0.0,True,600.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,464,1,463,6128.0,4844.0,3842.0,10302.5,333.0,333.0,333.0,1000.0,
